url,repository_url,labels_url,user
https://api.github.com/repos/pandas-dev/pandas/issues/46544,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46544/labels{/name},"{'login': 'anmyachev', 'id': 45976948, 'node_id': 'MDQ6VXNlcjQ1OTc2OTQ4', 'avatar_url': 'https://avatars.githubusercontent.com/u/45976948?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/anmyachev', 'html_url': 'https://github.com/anmyachev', 'followers_url': 'https://api.github.com/users/anmyachev/followers', 'following_url': 'https://api.github.com/users/anmyachev/following{/other_user}', 'gists_url': 'https://api.github.com/users/anmyachev/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/anmyachev/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/anmyachev/subscriptions', 'organizations_url': 'https://api.github.com/users/anmyachev/orgs', 'repos_url': 'https://api.github.com/users/anmyachev/repos', 'events_url': 'https://api.github.com/users/anmyachev/events{/privacy}', 'received_events_url': 'https://api.github.com/users/anmyachev/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46539,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46539/labels{/name},"{'login': 'davehemming', 'id': 6355796, 'node_id': 'MDQ6VXNlcjYzNTU3OTY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/6355796?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/davehemming', 'html_url': 'https://github.com/davehemming', 'followers_url': 'https://api.github.com/users/davehemming/followers', 'following_url': 'https://api.github.com/users/davehemming/following{/other_user}', 'gists_url': 'https://api.github.com/users/davehemming/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/davehemming/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/davehemming/subscriptions', 'organizations_url': 'https://api.github.com/users/davehemming/orgs', 'repos_url': 'https://api.github.com/users/davehemming/repos', 'events_url': 'https://api.github.com/users/davehemming/events{/privacy}', 'received_events_url': 'https://api.github.com/users/davehemming/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46538,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46538/labels{/name},"{'login': 'jonashaag', 'id': 175722, 'node_id': 'MDQ6VXNlcjE3NTcyMg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/175722?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jonashaag', 'html_url': 'https://github.com/jonashaag', 'followers_url': 'https://api.github.com/users/jonashaag/followers', 'following_url': 'https://api.github.com/users/jonashaag/following{/other_user}', 'gists_url': 'https://api.github.com/users/jonashaag/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jonashaag/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jonashaag/subscriptions', 'organizations_url': 'https://api.github.com/users/jonashaag/orgs', 'repos_url': 'https://api.github.com/users/jonashaag/repos', 'events_url': 'https://api.github.com/users/jonashaag/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jonashaag/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46534,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46534/labels{/name},"{'login': 'FactorizeD', 'id': 26720860, 'node_id': 'MDQ6VXNlcjI2NzIwODYw', 'avatar_url': 'https://avatars.githubusercontent.com/u/26720860?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FactorizeD', 'html_url': 'https://github.com/FactorizeD', 'followers_url': 'https://api.github.com/users/FactorizeD/followers', 'following_url': 'https://api.github.com/users/FactorizeD/following{/other_user}', 'gists_url': 'https://api.github.com/users/FactorizeD/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FactorizeD/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FactorizeD/subscriptions', 'organizations_url': 'https://api.github.com/users/FactorizeD/orgs', 'repos_url': 'https://api.github.com/users/FactorizeD/repos', 'events_url': 'https://api.github.com/users/FactorizeD/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FactorizeD/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46532,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46532/labels{/name},"{'login': 'WillAyd', 'id': 609873, 'node_id': 'MDQ6VXNlcjYwOTg3Mw==', 'avatar_url': 'https://avatars.githubusercontent.com/u/609873?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/WillAyd', 'html_url': 'https://github.com/WillAyd', 'followers_url': 'https://api.github.com/users/WillAyd/followers', 'following_url': 'https://api.github.com/users/WillAyd/following{/other_user}', 'gists_url': 'https://api.github.com/users/WillAyd/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/WillAyd/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/WillAyd/subscriptions', 'organizations_url': 'https://api.github.com/users/WillAyd/orgs', 'repos_url': 'https://api.github.com/users/WillAyd/repos', 'events_url': 'https://api.github.com/users/WillAyd/events{/privacy}', 'received_events_url': 'https://api.github.com/users/WillAyd/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46527,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46527/labels{/name},"{'login': 'furechan', 'id': 22035922, 'node_id': 'MDQ6VXNlcjIyMDM1OTIy', 'avatar_url': 'https://avatars.githubusercontent.com/u/22035922?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/furechan', 'html_url': 'https://github.com/furechan', 'followers_url': 'https://api.github.com/users/furechan/followers', 'following_url': 'https://api.github.com/users/furechan/following{/other_user}', 'gists_url': 'https://api.github.com/users/furechan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/furechan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/furechan/subscriptions', 'organizations_url': 'https://api.github.com/users/furechan/orgs', 'repos_url': 'https://api.github.com/users/furechan/repos', 'events_url': 'https://api.github.com/users/furechan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/furechan/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46524,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46524/labels{/name},"{'login': 'rhshadrach', 'id': 45562402, 'node_id': 'MDQ6VXNlcjQ1NTYyNDAy', 'avatar_url': 'https://avatars.githubusercontent.com/u/45562402?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/rhshadrach', 'html_url': 'https://github.com/rhshadrach', 'followers_url': 'https://api.github.com/users/rhshadrach/followers', 'following_url': 'https://api.github.com/users/rhshadrach/following{/other_user}', 'gists_url': 'https://api.github.com/users/rhshadrach/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/rhshadrach/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/rhshadrach/subscriptions', 'organizations_url': 'https://api.github.com/users/rhshadrach/orgs', 'repos_url': 'https://api.github.com/users/rhshadrach/repos', 'events_url': 'https://api.github.com/users/rhshadrach/events{/privacy}', 'received_events_url': 'https://api.github.com/users/rhshadrach/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46522,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46522/labels{/name},"{'login': 'weikhor', 'id': 36619387, 'node_id': 'MDQ6VXNlcjM2NjE5Mzg3', 'avatar_url': 'https://avatars.githubusercontent.com/u/36619387?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/weikhor', 'html_url': 'https://github.com/weikhor', 'followers_url': 'https://api.github.com/users/weikhor/followers', 'following_url': 'https://api.github.com/users/weikhor/following{/other_user}', 'gists_url': 'https://api.github.com/users/weikhor/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/weikhor/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/weikhor/subscriptions', 'organizations_url': 'https://api.github.com/users/weikhor/orgs', 'repos_url': 'https://api.github.com/users/weikhor/repos', 'events_url': 'https://api.github.com/users/weikhor/events{/privacy}', 'received_events_url': 'https://api.github.com/users/weikhor/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46521,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46521/labels{/name},"{'login': 'FactorizeD', 'id': 26720860, 'node_id': 'MDQ6VXNlcjI2NzIwODYw', 'avatar_url': 'https://avatars.githubusercontent.com/u/26720860?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/FactorizeD', 'html_url': 'https://github.com/FactorizeD', 'followers_url': 'https://api.github.com/users/FactorizeD/followers', 'following_url': 'https://api.github.com/users/FactorizeD/following{/other_user}', 'gists_url': 'https://api.github.com/users/FactorizeD/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/FactorizeD/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/FactorizeD/subscriptions', 'organizations_url': 'https://api.github.com/users/FactorizeD/orgs', 'repos_url': 'https://api.github.com/users/FactorizeD/repos', 'events_url': 'https://api.github.com/users/FactorizeD/events{/privacy}', 'received_events_url': 'https://api.github.com/users/FactorizeD/received_events', 'type': 'User', 'site_admin': False}"
https://api.github.com/repos/pandas-dev/pandas/issues/46519,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46519/labels{/name},"{'login': 'kwhkim', 'id': 4476168, 'node_id': 'MDQ6VXNlcjQ0NzYxNjg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/4476168?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/kwhkim', 'html_url': 'https://github.com/kwhkim', 'followers_url': 'https://api.github.com/users/kwhkim/followers', 'following_url': 'https://api.github.com/users/kwhkim/following{/other_user}', 'gists_url': 'https://api.github.com/users/kwhkim/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/kwhkim/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/kwhkim/subscriptions', 'organizations_url': 'https://api.github.com/users/kwhkim/orgs', 'repos_url': 'https://api.github.com/users/kwhkim/repos', 'events_url': 'https://api.github.com/users/kwhkim/events{/privacy}', 'received_events_url': 'https://api.github.com/users/kwhkim/received_events', 'type': 'User', 'site_admin': False}"
